	z_coordinate_0	z_coordinate_1
193	-6.539074	-6.7887053
194	-6.882208	-6.4412875
195	-6.660838	-6.2496924
196	-6.7759504	-6.3446593
197	-5.215067	-7.5120254
198	-5.269476	-7.5155835
199	-5.888232	-6.5632286
200	-6.255164	-6.638579
201	-6.211591	-7.4371424
202	-6.3141246	-7.4656076
203	-2.2139568	0.79187113
204	-0.8254641	1.1576931
205	0.6636871	1.7137799
206	-9.291768	-0.09176402
207	-9.452617	0.3636807
208	-9.353806	0.19928062
209	-9.365974	0.3227271
210	-9.257913	-0.036011443
211	-1.8499354	0.9757236
212	-1.8554181	1.2253993
213	-1.3821137	1.0750022
214	-9.48699	0.5217368
215	3.3849573	1.326272
216	-9.884747	0.878619
217	-9.764044	0.8001358
218	-9.38306	0.14747751
219	-9.429957	0.47908968
220	-9.303353	0.12774149
221	1.682201	0.13114998
222	1.9716266	-0.21505886
223	2.0403142	-0.21681225
224	1.9959596	-0.25167495
225	1.7623883	0.0061799586
226	-2.6909094	0.13768157
227	-2.5027375	0.22808683
228	1.245442	0.43601263
229	1.8200778	-0.0756294
230	2.013046	-0.23805141
231	1.9510719	-0.16826618
232	-9.493857	0.019629478
233	1.0621601	0.4131215
234	-9.18704	0.0815174
235	1.7094074	-0.0962619
236	-4.0603876	-2.896016
237	-3.5017302	-3.1126974
238	-2.9884772	-3.161342
239	-2.436175	-3.2265532
240	-2.9454856	-3.2981362
241	-4.39592	-2.8527665
242	-1.6087244	-2.7828166
243	-1.5865463	-2.6107147
244	-2.8132534	-2.265105
245	-1.6191691	-2.8079584
246	-2.3167543	-2.3694324
247	-3.584549	-1.9050956
248	-3.7330787	-1.816989
249	-4.018256	-1.7846267
250	-4.245805	-1.9171007
251	-4.1421084	-1.7318523
252	-4.790174	-6.860935
253	-4.587082	-6.912358
254	-5.6734486	-7.2964387
255	6.4638653	-0.54766655
256	6.386441	-0.5449427
257	6.481	-0.56726366
258	6.6165237	-0.42610377
259	6.531703	-0.49035186
260	6.445609	-0.4956721
261	6.419962	-0.43635923
262	6.51355	-0.5096753
263	6.7363124	-0.36799186
264	6.507928	-0.36617893
265	5.8201437	-0.63055545
266	5.71522	-0.74750155
267	-9.646184	-0.9746749
268	-1.7379465	-1.1150007
269	-3.008906	-1.1681566
270	-0.3342762	-1.5501378
271	-9.58535	-1.4601984
272	-9.400225	-1.8978918
273	-2.9524562	-3.5920403
274	-9.415616	-1.7966864
275	-9.335043	-1.9443324
276	-3.156076	-3.3687408
277	-3.3387768	-3.0885131
278	0.7213956	-2.397885
279	-3.4552436	-3.0795
280	-9.56844	-1.7399302
281	-9.739304	-3.5684283
282	-5.7629433	-7.0009637
283	-5.0182543	-5.3623915
284	-3.7537599	-8.160964
285	-4.1367407	-4.844791
286	-4.079173	-4.8548846
287	-4.248925	-4.8100963
288	-2.4052734	-7.1063724
289	-2.5674415	-7.076482
290	-2.473226	-7.0353193
291	-3.839686	0.84607846
292	-3.2338605	1.1348338
293	-3.7623448	0.8470095
294	-3.1970603	1.0053328
295	-2.5784006	1.1752942
296	-5.291427	-6.014342
297	-5.5372663	-5.927091
298	-5.736143	-5.9202037
299	-3.8056931	-3.0555918
300	-4.2838097	-2.8718617
301	-4.5203924	-2.9045293
302	-1.7379647	-3.1324537
303	-0.2521485	-2.8968763
304	0.5893514	-2.750524
305	0.40789434	-2.7851968
306	1.808482	1.3029797
307	1.718728	1.6554306
308	0.2884537	1.6962566
309	1.1514679	1.5178523
310	1.9244366	1.7479742
311	1.7623916	1.5449414
312	1.7317053	1.4910202
313	1.4801672	1.6071732
314	1.6344701	1.897105
315	1.4607061	1.7139039
316	1.4316374	1.5184431
317	1.0456356	1.5060966
318	-0.5694062	0.7409699
319	-0.50944203	0.752901
320	-0.7772018	0.68162864
321	0.18302815	1.3215063
322	-1.1389927	0.606569
323	-2.3824763	0.27356368
324	-1.7509705	0.38676372
325	-1.0315772	0.50151145
326	-2.388692	-0.51997167
327	-2.7309797	-0.5239931
328	-2.2163804	-0.64985913
329	-3.6025448	-3.0481703
330	-3.9462118	-3.1119893
331	-1.2263266	0.1760876
332	-1.2057247	0.1720084
333	-1.2977037	0.18747577
334	-0.8677312	0.43568343
335	-0.57413733	0.6206566
336	-1.0557029	0.40335757
337	-0.8051729	0.5026092
338	-0.39822817	0.7213569
339	-3.5905585	-4.0297184
340	0.50061667	-0.4629218
341	-3.1198149	-4.480832
342	-3.8143885	-4.5654016
343	-1.5816809	-1.0556831
344	-1.5420933	-1.1404145
345	-4.240031	-7.1918178
346	-4.4143934	-6.987099
347	-2.972097	-4.239391
348	-2.7245543	-4.3812957
349	-3.9777637	-6.252429
350	-4.0313272	-6.204683
351	-4.5148506	-8.415535
352	-3.3891351	-8.379874
353	-3.4948559	-8.312877
354	-9.03207	5.816754
355	-8.754595	5.6113954
356	-8.670347	5.4577613
357	-2.9738169	5.889627
358	-2.2834377	5.897633
359	-2.6401007	6.531052
360	-2.532388	6.209024
361	-8.9169235	5.695538
362	-8.9637	5.6492553
363	-1.5706221	6.370993
364	-2.2310581	7.0924687
365	-0.5441779	9.08108
366	-1.8586558	5.963509
367	-8.797851	5.4659014
368	-8.785513	5.4548283
369	-2.5236726	6.358496
370	-8.840493	5.516524
371	-4.9014673	8.587712
372	-5.3894005	9.109685
373	-3.4039168	6.3016686
374	-3.9744778	7.2984977
375	-3.761704	6.759602
376	-4.581396	7.337895
377	-4.2244587	7.180183
378	-5.8741145	7.6912217
379	-4.077134	6.9365783
380	-4.18978	7.3699403
381	-4.190321	7.446033
382	-4.1933355	9.1433115
383	-4.8571105	8.24743
384	-5.141287	8.339052
385	-5.308977	8.358863
386	-4.747632	8.465528
387	-4.050548	7.098885
388	-3.6473668	6.603903
389	-3.578991	6.4414744
390	-4.5909295	7.69924
391	-3.4690914	6.2823453
392	-3.7758236	6.5697713
393	-3.4993572	6.523372
394	-3.6673145	6.589292
395	-3.8609977	6.9301496
396	-5.5562177	8.57276
397	-4.44806	7.9240646
398	-4.7976656	7.832197
399	-3.9461255	6.924422
400	-3.5886984	6.9779215
401	-4.532588	7.2621245
402	-5.1091027	8.504594
403	-5.8845243	8.404841
404	-4.5939593	8.114363
405	-2.4274783	7.0143857
406	-3.6922839	8.04849
407	-1.1322925	8.852227
408	-0.54414916	10.514623
409	-0.7512911	9.73216
410	-1.2155689	10.268477
411	-1.8127619	9.038115
412	-1.6016914	10.837175
413	-0.97976935	10.017322
414	-0.8424233	9.905711
415	-1.2784027	9.866094
416	-1.1698183	11.029389
417	-0.69927675	9.737666
418	-2.3531113	7.1762214
419	-2.5012016	7.12792
420	-2.2530265	7.1654115
421	-0.7126456	9.937471
422	-0.32699597	9.931424
423	-0.887679	10.029725
424	-0.40827096	9.68241
425	-0.4260955	10.256382
426	-0.7337942	9.399575
427	-0.88535917	9.672875
428	-0.5998235	9.482182
429	-0.7747961	9.512338
430	-0.44597888	9.125711
431	-0.6668235	9.174391
432	-0.7319167	9.293378
433	-0.8989266	9.349494
434	-0.67510366	9.707821
435	-0.7853843	9.907605
436	-1.0968862	10.020244
437	-4.1326427	7.1972213
438	-4.485158	7.321067
439	-3.5974934	6.7881913
440	-3.2728457	6.4616666
441	-3.3996472	6.7417655
442	-1.9768683	8.614327
443	-0.7856177	9.679988
444	-2.5007377	7.2189083
445	-3.4848714	6.5381813
446	-3.7386162	6.6145487
447	-2.525534	7.501581
448	-0.6440784	9.741717
449	-3.0607376	6.7645044
450	-3.4795742	6.4053135
451	-3.095594	6.404458
452	-0.7444387	9.790783
453	-0.6776582	9.510774
454	-0.6993784	9.719814
455	-0.5553674	9.788293
456	-2.0789332	7.3527074
457	-3.4215577	5.9423823
458	-1.6828446	7.6280823
459	-3.2296484	6.01541
460	-3.37997	5.808772
461	-2.9634123	5.7342167
462	-4.2347503	4.830235
463	-4.201642	4.897578
464	-0.5962595	9.70786
465	-3.306213	7.0062885
466	-4.4448442	5.391372
467	-4.6833944	4.5301013
468	-3.983158	5.251635
469	-3.8574061	4.9590554
470	-4.1029434	4.8242507
471	-3.9744883	4.8837466
472	-3.461842	6.7305684
473	-3.1384716	7.655948
474	-3.6645498	6.1617656
475	-4.3023167	7.775872
476	-3.667047	6.531755
477	-3.567143	5.969395
478	-4.450037	4.2103286
479	-4.221079	4.3679028
480	-4.199944	4.3679676
481	-4.7788634	3.8190188
482	-4.698845	4.167448
483	-4.624879	4.1073537
484	-4.1166286	4.951944
485	-4.5309005	4.2733727
486	6.176592	8.856683
487	6.368618	9.019289
488	6.4977884	9.139796
489	6.1420965	8.774276
490	5.80804	8.838788
491	2.159455	2.5679615
492	1.641953	2.4513278
493	0.2813449	2.2178125
494	2.3379312	3.0073116
495	2.2241187	2.6742449
496	2.370694	2.6817853
497	2.4381154	2.8499634
498	2.3005028	2.7982209
499	2.258484	4.263059
500	2.3883166	4.314459
501	2.3163402	4.463589
502	2.2720356	4.4513574
503	2.3442304	4.311783
504	4.909787	-7.5723886
505	4.2018013	-7.8766656
506	2.8520505	-9.260825
507	3.4451573	-8.809318
508	3.1184907	-8.888369
509	6.1026373	-5.2815986
510	7.197157	-4.9656825
511	7.125328	-4.461555
512	7.066481	-5.316671
513	7.2408223	-4.839929
514	6.9467487	-5.2311573
515	2.831302	-5.9672713
516	3.8272455	-6.4206367
517	3.3818874	-6.23133
518	2.176221	-6.869847
519	1.8265953	-6.7511716
520	0.29255366	-7.305612
521	0.27718163	-7.235315
522	0.2039328	-7.3772693
523	1.6672906	-7.7353034
524	1.4779363	-7.2997355
525	1.4576639	-6.6073136
526	4.7419186	-6.5936217
527	5.10664	-5.520921
528	3.2460787	-7.273452
529	0.23319535	-9.468629
530	1.0755174	-9.836716
531	1.6598667	-10.890332
532	2.0826452	-10.745814
533	2.140329	-10.519021
534	0.9167692	-10.524194
535	0.06232147	-8.712901
536	0.6261067	-9.024728
537	0.14589684	-8.886668
538	-0.13249375	-7.115022
539	0.26393437	-6.880087
540	-0.02427943	-6.826882
541	-0.13058062	-7.0732217
542	0.04691635	-6.3066545
543	1.482046	-5.289001
544	3.353815	-4.331177
545	1.6490413	-5.0603004
546	2.0180745	-5.357961
547	1.1720108	-6.071161
548	0.889731	-9.041222
549	2.873729	-9.506152
550	0.96006763	-8.635901
551	1.628712	-9.220514
552	2.6792688	-8.0046215
553	3.762928	-8.3057165
554	2.5415566	-7.651145
555	3.5735145	-7.700707
556	5.807066	-7.9407287
557	4.926091	-7.8680606
558	4.729079	-7.18666
559	5.0309787	-7.272072
560	2.144245	-6.1752553
561	1.0342789	-6.206598
562	3.9571881	-4.9099894
563	4.205984	-8.532079
564	4.6538806	-7.7420325
565	5.762458	-8.438551
566	2.8461733	-8.512334
567	5.02681	-8.580337
568	5.2881055	-3.8564997
569	5.205626	-3.289384
570	5.3105145	-3.2934697
571	5.122642	-3.366247
572	4.9778852	-3.3549447
573	4.8975477	-3.5685215
574	4.9682655	-4.021855
575	4.8191304	-3.123974
576	4.5386086	-3.9047997
577	5.6957026	-5.92436
578	6.0170608	-6.726011
579	5.1753483	-6.263743
580	2.433164	-6.7709575
581	3.9360197	-6.499177
582	5.7231393	-6.6673846
583	6.04952	-7.1365294
584	4.930518	-8.492137
585	6.1190367	-8.1225195
586	4.5508366	-7.521604
587	6.1158676	-7.9827037
588	5.881043	-8.107188
589	4.969753	-6.921023
590	4.792403	-7.3978505
591	5.1422462	-8.923982
592	1.117971	-6.5285316
593	2.7059045	-6.139966
594	4.056062	-4.668182
595	1.5620482	-6.196013
596	1.9627041	-4.6818767
597	2.1033866	-6.217662
598	5.610811	-4.2384152
599	6.0247517	-6.581444
600	7.039975	-7.7197943
601	7.3505254	-7.7154727
602	7.2275405	-7.475284
603	6.399695	-6.6386905
604	0.8384304	-6.746199
605	1.0155895	-6.4331794
606	4.873438	-6.563943
607	6.5706415	-6.789895
608	7.142868	-7.846006
609	6.894019	-7.5782933
610	4.632328	-6.1504617
611	6.2617817	-6.789678
612	1.7716935	-10.637672
613	1.6606227	-10.803378
614	0.19954304	-9.75819
615	1.7581197	-11.223298
616	0.9449425	-10.45507
617	-0.33247077	-9.639783
618	-0.19654663	-8.790076
619	-0.48028642	-9.186849
620	-0.94891393	-9.066236
621	-0.7952717	-8.999693
622	2.1550407	-7.388885
623	0.7484513	-7.9294715
624	3.3274312	-7.9821334
625	0.47559667	-5.7355623
626	1.2539507	-5.2081766
627	0.8114896	-6.104427
628	1.4701617	-5.334331
629	2.483804	-5.168946
630	2.7329435	-9.444001
631	4.104276	-8.875348
632	5.4601884	-9.083373
633	4.9569945	-8.975474
634	5.0224395	-5.473484
635	4.3764234	-4.907337
636	2.585731	-4.6687274
637	3.2540526	-5.935866
638	4.851313	-4.2532663
639	4.759743	-4.891481
640	5.036337	-5.195878
641	4.30504	-4.969113
642	4.685917	-4.393065
643	4.3584723	-4.60677
644	4.1914935	-5.2332954
645	3.7407947	-5.1661353
646	2.582731	-7.236203
647	2.604698	-7.1120877
648	2.251494	-6.8217235
649	3.3360562	-6.534533
650	1.9690866	-6.974377
651	0.47020817	-6.4932356
652	1.0126455	-6.908647
653	1.8539643	-6.920995
654	-0.92076695	-6.8560863
655	-1.3465906	-7.144527
656	-1.2231177	-7.5660625
657	1.725104	-7.334269
658	1.8150094	-7.715121
659	1.6715169	-7.1392417
660	2.0939157	-6.97434
661	2.370899	-7.5352354
662	1.8229659	-7.23825
663	2.0692008	-7.349702
664	2.6175618	-6.9902644
665	4.05039	-6.5165677
666	0.9202302	-8.900432
667	1.056536	-8.82253
668	3.6214378	-4.0688663
669	3.2583957	-3.9529583
670	2.7123175	-4.0925345
671	4.604189	-3.1654828
672	4.20245	-3.9504473
673	4.105167	-3.9826367
674	4.2682014	-3.5119154
675	4.4419546	-3.5581949
