6.071749727862180146e-01	4.206966520121744324e-01	5.957432105590491078e-01	4.735949098621420883e-01	4.123860250970480812e-01	2.555671431200540189e-01	3.465323336457357128e-01	4.720675944333995733e-01	2.636363636363636687e-01	8.403538331929220895e-02	2.341843201158790022e-01	1.451555869872701576e-01	2.406822786599444319e-01	1.972327128603393875e-01	1.625250705374443050e-01	1.252591101631267689e-01	8.563131313131312761e-02	2.881227505209320028e-01	7.989531153261662799e-02	3.807885245222006332e-02	6.897901102810387597e-01	5.026652452025586193e-01	6.792668957617412628e-01	5.438458513566654107e-01	5.284950141979792848e-01	2.791376817921626952e-01	4.290734824281150495e-01	8.206185567010308990e-01	2.371377882909520840e-01	1.384625475534566330e-01
3.104264281319513707e-01	1.572539736219140394e-01	3.017759657245525085e-01	1.793425238600211968e-01	4.076916132526858250e-01	1.898963253788111261e-01	1.561387066541705393e-01	2.376242544731610729e-01	4.166666666666666852e-01	1.621735467565290634e-01	5.736013036393263625e-02	9.467821782178216516e-02	6.130141827262876320e-02	3.130007956697634236e-02	2.294251623211068514e-01	9.273890708084236989e-02	6.027777777777777041e-02	2.491002083727978933e-01	1.676985422412337612e-01	4.854690933211724263e-02	2.554251156172180903e-01	1.929637526652452639e-01	2.454803526072016073e-01	1.292764451435312600e-01	4.809482929406327378e-01	1.455404526976550039e-01	1.908945686900958283e-01	4.426116838487971772e-01	2.783362901636113329e-01	1.151121605667060482e-01
2.886554025273321278e-01	2.029083530605343133e-01	2.891299841061432674e-01	1.597030752916224761e-01	4.953507267310643947e-01	3.301024477025949477e-01	1.070290534208059863e-01	1.545725646123260466e-01	4.580808080808081439e-01	3.822662173546756970e-01	2.668839398877421304e-02	8.563914427157001685e-02	2.949630118267916948e-02	1.469560962125372044e-02	8.104157459972123612e-02	1.256346321386727638e-01	4.287878787878788428e-02	1.229399507482478032e-01	1.252040299431530224e-01	5.286541464560618603e-02	2.337246531483458123e-01	2.257462686567164034e-01	2.275013695901190736e-01	1.094425874950845506e-01	3.964207884831275619e-01	2.428520146306915040e-01	1.509584664536741117e-01	2.502749140893470448e-01	3.191405479992115435e-01	1.757182211727666421e-01
1.194093426096833749e-01	9.232330064254307134e-02	1.143666643632092056e-01	5.531283138918344916e-02	4.493093797959737401e-01	1.396846819213545532e-01	6.925960637300844491e-02	1.031809145129224670e-01	3.813131313131312705e-01	4.020640269587194005e-01	6.003983342386383371e-02	1.362712164073550392e-01	5.428073316684729754e-02	1.661941210090437174e-02	2.683142400652683834e-01	9.063598401778472091e-02	5.012626262626262291e-02	2.691797688956241719e-01	1.743119266055045691e-01	7.162500172740213222e-02	8.182141586623979668e-02	9.701492537313435860e-02	7.331042382588774664e-02	3.187672040896578213e-02	4.043452420260185143e-01	8.490263992781675595e-02	7.082268370607028296e-02	2.139862542955326408e-01	1.744529863985807283e-01	1.488259215531942681e-01
3.956173978891571186e-01	1.538721677375718133e-01	4.057079676594568252e-01	2.379215270413573557e-01	4.935451837140021336e-01	5.954235936445616550e-01	4.866447985004686005e-01	4.848906560636183638e-01	7.378787878787879118e-01	4.288121314237575143e-01	1.185225420966865839e-01	7.721888260254597403e-02	1.237808038448852677e-01	7.117695620827868552e-02	1.725532855151782896e-01	3.832427073632349024e-01	1.627777777777777712e-01	4.265959462019321968e-01	4.057803793549838445e-01	1.208905103436839074e-01	3.607257203842049176e-01	1.881663113006396548e-01	3.719806763285024021e-01	1.955613448682658184e-01	4.479297365119197516e-01	5.511831650027650964e-01	5.035942492012779326e-01	8.223367697594501369e-01	6.114725014784152535e-01	2.913551095369277810e-01
6.710682001041223810e-01	4.507947243828203665e-01	6.454978923363968724e-01	5.346765641569458660e-01	3.760043333032409008e-01	2.540334948776148960e-01	2.570290534208060085e-01	4.290258449304175659e-01	3.580808080808081106e-01	5.939342881213120068e-02	2.101032047800108216e-01	1.694660537482319540e-01	1.670828817792018028e-01	1.628470782483311119e-01	1.024917564673488157e-01	7.764292366389281830e-02	4.330808080808080246e-02	1.966281492706952183e-01	4.148139809759665564e-02	3.773337202714094341e-02	7.556029882604056169e-01	6.281982942430704986e-01	6.852432890084168005e-01	5.971785292961069302e-01	4.551938189262365597e-01	2.257764065547050170e-01	2.519968051118210983e-01	6.903780068728521124e-01	2.477823772915434819e-01	1.326249508067690597e-01
4.576174925457901499e-01	3.946567467027392029e-01	4.575357611775274780e-01	3.228419936373276844e-01	5.368782161234992856e-01	3.874608919698178111e-01	3.573102155576382000e-01	4.557654075546719863e-01	4.722222222222222654e-01	2.809604043807917284e-01	2.517834510229947087e-01	1.196737977369165262e-01	2.213636149460491143e-01	1.789285727626923894e-01	1.473637692490736284e-01	1.244329618169255358e-01	6.921717171717171879e-02	2.140556923659784061e-01	9.565486576236842398e-02	6.585547862858091850e-02	6.591960156527926218e-01	5.207889125799574082e-01	6.304596842472235396e-01	4.988694455367675418e-01	7.219837548702370267e-01	3.206624559769479244e-01	3.750000000000000000e-01	7.199312714776631150e-01	4.037058939483540443e-01	2.662993572084481619e-01
4.808083676463629219e-01	2.262428136624956843e-01	4.989979959919840224e-01	3.262778366914104167e-01	5.955583641780265447e-01	6.386724740813447543e-01	5.222586691658855917e-01	6.963220675944334914e-01	1.000000000000000000e+00	5.090564448188711344e-01	3.384030418250950079e-01	1.360944130127298146e-01	3.071667530509353261e-01	1.953649434626203163e-01	2.147057823707380353e-01	2.684080872412653584e-01	9.424242424242423866e-02	4.540632695586285239e-01	2.138515224855068175e-01	2.262620399928140236e-01	5.094272500889363009e-01	2.500000000000000000e-01	5.079436226903730756e-01	3.135568226504128475e-01	5.502872614409297647e-01	3.566570616371239066e-01	3.077476038338657904e-01	8.762886597938143174e-01	4.930021683422038392e-01	3.335956972320608949e-01
3.596478773250035843e-01	3.997294555292526530e-01	3.705341717918595457e-01	2.126405090137857834e-01	4.763925250519093768e-01	5.135267774983129918e-01	3.338800374882848754e-01	4.365308151093439393e-01	6.020202020202020110e-01	4.060657118786856201e-01	5.178345102299474617e-02	1.376856435643564469e-01	6.375159025585448724e-02	2.661197837870145355e-02	9.310942652207906955e-02	2.125304172800192570e-01	6.770202020202020776e-02	2.561091115741617741e-01	9.368492148364945815e-02	9.729419731078037259e-02	3.447171824973319643e-01	5.647654584221749596e-01	3.585337915234823036e-01	1.749164372788045707e-01	5.370798388694445480e-01	6.180302898002347778e-01	4.424121405750798264e-01	9.281786941580755235e-01	5.320323280110389463e-01	4.752722025449298560e-01
5.503809929480808494e-01	3.564423402096719151e-01	5.411512680533480113e-01	4.031813361611876756e-01	3.770876591134784128e-01	2.675295994110790665e-01	3.491096532333645697e-01	3.842445328031809382e-01	3.217171717171716794e-01	1.480623420387530698e-01	2.684772768422958311e-01	3.290311173974539982e-01	2.297036234274137112e-01	1.620065820193575534e-01	3.072033178094298878e-01	1.875206537086550329e-01	1.283080808080808155e-01	3.620003788596324878e-01	2.117408679011650863e-01	1.147755068197836015e-01	4.759871931696904590e-01	4.061833688699361122e-01	4.456895263708352539e-01	2.993020055053086659e-01	4.135904378260582548e-01	1.789155048461739950e-01	2.752396166134185584e-01	5.120274914089346652e-01	1.529666863788685383e-01	1.257378984651711940e-01
3.937242652278859500e-01	5.262089956036523075e-01	4.050169304125492697e-01	2.497985153764581134e-01	5.016701272907827525e-01	4.610760076068952662e-01	3.943298969072164817e-01	4.349403578528827641e-01	4.373737373737373590e-01	3.251895534962088719e-01	1.185949665037117490e-01	1.440505657708627818e-01	1.291523347311878678e-01	6.854340135749480145e-02	1.196587007512662504e-01	2.126806260702376328e-01	9.030303030303030165e-02	2.051524910020837422e-01	1.378679574492035764e-01	7.159045368489420913e-02	4.389896833866951398e-01	6.580490405117271902e-01	4.925046068031277424e-01	2.663684624459299877e-01	6.136828897840586050e-01	5.663183630701166260e-01	5.059904153354631839e-01	6.955326460481098261e-01	4.853144096195545210e-01	2.867637413091959075e-01
5.011595437550286913e-01	1.805884342238755491e-01	4.920876235229079132e-01	3.442629904559915133e-01	4.138304595106979122e-01	2.954419974234709367e-01	2.313730084348641081e-01	3.952783300198806637e-01	3.429292929292929171e-01	2.428390901432180560e-01	1.770052507695092925e-01	1.021702616690240428e-01	1.836686613579607275e-01	1.014161427573505997e-01	1.330523166876295960e-01	2.108781205876168185e-01	8.603535353535352037e-02	2.564879712066679418e-01	1.599594754319806078e-01	9.836518662852564154e-02	4.297403059409463655e-01	1.998933901918976686e-01	4.207878878430201253e-01	2.560460086511993638e-01	3.587796341543947332e-01	2.463447526462341775e-01	1.988019169329073577e-01	5.003436426116838476e-01	2.347723240685984925e-01	1.584022038567493018e-01
5.513275592787164614e-01	5.207981061887047014e-01	5.598092737198534508e-01	4.006362672322375529e-01	4.854202401372212927e-01	5.193546408195816033e-01	5.433458294283036727e-01	6.182902584493041864e-01	5.671717171717171047e-01	2.529486099410278022e-01	2.604381676625022179e-01	2.443864922206506196e-01	2.269707392922772626e-01	1.834112193172182104e-01	1.541625590644865040e-01	2.364887193198546289e-01	1.312121212121211966e-01	2.193597272210646154e-01	1.714977204930488719e-01	1.266254853999972396e-01	5.414443258626823186e-01	5.860874200426439140e-01	5.482842771054335929e-01	3.649233189146676715e-01	5.146272204979198683e-01	3.865393757701002797e-01	4.898562300319488361e-01	6.350515463917524306e-01	3.703922728168736467e-01	2.805981896890988314e-01
2.299682900279237385e-01	3.040243490023671891e-01	2.359201160942575315e-01	1.260233297985153822e-01	5.260449580211249421e-01	4.055579412305994058e-01	2.853795688847235446e-01	2.575546719681908736e-01	6.267676767676767513e-01	5.903538331929233385e-01	1.343472750316856701e-01	1.480286421499292793e-01	1.280686048155303125e-01	6.387397786319709558e-02	1.304687765577726977e-01	2.394928951242226989e-01	1.061868686868686767e-01	1.977647281682137215e-01	2.089266617887093891e-01	1.648701684562552672e-01	3.162575595873354795e-01	4.291044776119403714e-01	3.435928084067932375e-01	1.729011010617380883e-01	6.110414052697616949e-01	5.338164954254833727e-01	5.555910543130990753e-01	5.312714776632301295e-01	6.300019712201853084e-01	5.585727403909221955e-01
4.751289696625491388e-01	4.825836996956374692e-01	4.768848040909404173e-01	3.205938494167550057e-01	6.054888507718697577e-01	3.994233482608429142e-01	5.663074039362698819e-01	5.979125248508946333e-01	5.999999999999999778e-01	2.919123841617523030e-01	1.772225239905848015e-01	2.293582036775106137e-01	1.527587994157282025e-01	1.138928423341140639e-01	2.228303362001563814e-01	2.145582359479676904e-01	1.273232323232323104e-01	2.106459556734230076e-01	1.848651995272133641e-01	1.022345673894117096e-01	4.606901458555673901e-01	5.349147121535182681e-01	4.267642810896957184e-01	2.848014156508061334e-01	6.090602918840387625e-01	3.188190664687448606e-01	4.463258785942491591e-01	6.347079037800686940e-01	3.873447664104080479e-01	1.953299226026499469e-01
5.816176818590562680e-01	5.667906662157591313e-01	5.812314283739894449e-01	4.320254506892894919e-01	3.735668502302067484e-01	4.678240598736274070e-01	3.882380506091845929e-01	3.773856858846918461e-01	4.005050505050504750e-01	2.664279696714405010e-01	1.608908202064095461e-01	5.436704384724185685e-02	1.305658954907411851e-01	1.146212723992244970e-01	1.122480198524662270e-01	2.322828731937393310e-01	8.830808080808080773e-02	1.826671718128433652e-01	1.062081386840772190e-01	1.036855851747440077e-01	5.770188545001778690e-01	5.031982942430703876e-01	5.527665720404403293e-01	4.000688163586315071e-01	5.265139008122565745e-01	6.128882032773524946e-01	4.865015974440894397e-01	6.134020618556700333e-01	4.153360930415928021e-01	3.755739210284664842e-01
4.330067679492640709e-01	2.762935407507608465e-01	4.368046437702992058e-01	2.815270413573701114e-01	4.637537239324728278e-01	4.187473161155757517e-01	3.172446110590440016e-01	3.852882703777336659e-01	4.737373737373737348e-01	3.199241786015163402e-01	8.057215281549880148e-02	7.193688118811880639e-02	6.719125477076758057e-02	5.272339455881418918e-02	8.403304211850290417e-02	1.984858953945985161e-01	6.727272727272726183e-02	1.717560143966660458e-01	1.287217875837226300e-01	1.009562898166189993e-01	4.368552116684454312e-01	4.061833688699361122e-01	4.098311668907814176e-01	2.644022807707431810e-01	4.849105197120782140e-01	5.366300899380038736e-01	4.212460063897763285e-01	6.405498281786941028e-01	5.332150601222158670e-01	4.477239931785387816e-01
4.618770410336504040e-01	4.017585390598579220e-01	4.582267984244350889e-01	3.079533404029692334e-01	3.924347747585087420e-01	3.503466045027912035e-01	3.158388003748828221e-01	2.991053677932405397e-01	4.222222222222221655e-01	1.390058972198819631e-01	1.267427122940431028e-01	1.236518741159830098e-01	1.060641756584837225e-01	7.169993163964002991e-02	1.381174151001121619e-01	1.707723735993030567e-01	9.330808080808079830e-02	2.263686304224285240e-01	2.815331794900657880e-01	6.115694484750493903e-02	4.297403059409463655e-01	4.530916844349680561e-01	4.138154290552318870e-01	2.565375540699960655e-01	5.621739417552664708e-01	3.455967245879054683e-01	4.320287539936102372e-01	6.230240549828177654e-01	6.501084171101911835e-01	2.052341597796142891e-01
3.440295328695158750e-01	4.061548867095027826e-01	3.444129638587519193e-01	2.076352067868504903e-01	4.116638078902229991e-01	2.773449481626894531e-01	3.090440487347703713e-01	2.782306163021868728e-01	4.166666666666666852e-01	2.377843302443133078e-01	6.319029512945863181e-02	1.455975954738331080e-01	8.952551477170993255e-02	3.382156825389710103e-02	1.415847979059727257e-01	2.080241535734671521e-01	1.215909090909090828e-01	2.199280166698238115e-01	1.744526369111273345e-01	1.080386385307408326e-01	2.831732479544646353e-01	4.888059701492537545e-01	3.276557597489915263e-01	1.510027526543452903e-01	4.849105197120782140e-01	3.846959862618971604e-01	4.142172523961660802e-01	4.972508591065291084e-01	3.993692095407056497e-01	3.040797586252132478e-01
2.862889867007430422e-01	2.945552925262090449e-01	2.682606592495335174e-01	1.613149522799575686e-01	3.358310011736029277e-01	5.607017974357401263e-02	6.002811621368322331e-02	1.452783300198807470e-01	2.055555555555555469e-01	1.826032013479357841e-01	2.621763534311062627e-02	4.379862093352192565e-01	1.946001978985063136e-02	1.374304722841698974e-02	8.971003161437263174e-02	1.988013338540571898e-02	3.391414141414141742e-02	2.204963061185830908e-01	2.649293634265773578e-01	3.047828310047952585e-02	1.910352187833511683e-01	2.875799573560767763e-01	1.695801583744210306e-01	8.865021627998426190e-02	1.706398996235883869e-01	1.833687458159908787e-02	3.860223642172523617e-02	1.722680412371133951e-01	8.318549181943621362e-02	4.361799816345268699e-02
