2.500000000000000555e-01	6.249999999999998890e-01	8.474576271186440302e-02	4.166666666666667129e-02
2.500000000000000555e-01	5.833333333333332593e-01	6.779661016949151131e-02	4.166666666666667129e-02
1.111111111111111743e-01	5.000000000000000000e-01	1.016949152542372808e-01	4.166666666666667129e-02
1.388888888888888673e-01	4.583333333333332593e-01	1.016949152542372808e-01	4.166666666666667129e-02
3.055555555555556357e-01	5.833333333333332593e-01	8.474576271186440302e-02	1.250000000000000278e-01
2.500000000000000555e-01	8.749999999999996669e-01	8.474576271186440302e-02	0.000000000000000000e+00
3.333333333333332593e-01	9.166666666666665186e-01	6.779661016949151131e-02	4.166666666666667129e-02
1.666666666666667962e-01	4.583333333333332593e-01	8.474576271186440302e-02	4.166666666666667129e-02
1.944444444444444753e-01	5.000000000000000000e-01	3.389830508474575566e-02	4.166666666666667129e-02
3.333333333333332593e-01	6.249999999999998890e-01	5.084745762711864736e-02	4.166666666666667129e-02
1.666666666666667962e-01	6.666666666666665186e-01	6.779661016949151131e-02	0.000000000000000000e+00
2.777777777777791848e-02	4.166666666666665741e-01	5.084745762711864736e-02	4.166666666666667129e-02
2.222222222222220711e-01	5.833333333333332593e-01	8.474576271186440302e-02	4.166666666666667129e-02
1.944444444444444753e-01	6.249999999999998890e-01	5.084745762711864736e-02	8.333333333333331483e-02
5.555555555555560104e-02	1.249999999999999029e-01	5.084745762711864736e-02	8.333333333333331483e-02
2.777777777777791848e-02	5.000000000000000000e-01	5.084745762711864736e-02	4.166666666666667129e-02
1.944444444444444753e-01	6.249999999999998890e-01	1.016949152542372808e-01	2.083333333333333148e-01
2.222222222222220711e-01	7.499999999999996669e-01	1.525423728813559143e-01	1.250000000000000278e-01
1.388888888888888673e-01	4.166666666666665741e-01	6.779661016949151131e-02	8.333333333333331483e-02
2.222222222222220711e-01	7.499999999999996669e-01	1.016949152542372808e-01	4.166666666666667129e-02
8.333333333333325932e-02	5.000000000000000000e-01	6.779661016949151131e-02	4.166666666666667129e-02
2.777777777777777346e-01	7.083333333333332593e-01	8.474576271186440302e-02	4.166666666666667129e-02
1.944444444444444753e-01	5.416666666666665186e-01	6.779661016949151131e-02	4.166666666666667129e-02
7.500000000000000000e-01	5.000000000000000000e-01	6.271186440677966045e-01	5.416666666666665186e-01
5.833333333333333703e-01	5.000000000000000000e-01	5.932203389830508211e-01	5.833333333333333703e-01
7.222222222222222099e-01	4.583333333333332593e-01	6.610169491525423879e-01	5.833333333333333703e-01
3.333333333333332593e-01	1.249999999999999029e-01	5.084745762711864181e-01	5.000000000000000000e-01
6.111111111111110494e-01	3.333333333333332038e-01	6.101694915254236573e-01	5.833333333333333703e-01
3.888888888888889506e-01	3.333333333333332038e-01	5.932203389830508211e-01	5.000000000000000000e-01
5.555555555555554692e-01	5.416666666666665186e-01	6.271186440677966045e-01	6.250000000000000000e-01
1.666666666666667962e-01	1.666666666666666019e-01	3.898305084745761762e-01	3.750000000000000000e-01
6.388888888888887285e-01	3.749999999999999445e-01	6.101694915254236573e-01	5.000000000000000000e-01
2.500000000000000555e-01	2.916666666666666852e-01	4.915254237288135264e-01	5.416666666666665186e-01
1.944444444444444753e-01	0.000000000000000000e+00	4.237288135593220151e-01	3.750000000000000000e-01
4.444444444444444753e-01	4.166666666666665741e-01	5.423728813559322015e-01	5.833333333333333703e-01
4.722222222222222654e-01	8.333333333333341197e-02	5.084745762711864181e-01	3.750000000000000000e-01
4.999999999999999445e-01	3.749999999999999445e-01	6.271186440677966045e-01	5.416666666666665186e-01
3.611111111111109384e-01	3.749999999999999445e-01	4.406779661016949068e-01	5.000000000000000000e-01
6.666666666666665186e-01	4.583333333333332593e-01	5.762711864406779849e-01	5.416666666666665186e-01
3.611111111111109384e-01	4.166666666666665741e-01	5.932203389830508211e-01	5.833333333333333703e-01
4.166666666666665741e-01	2.916666666666666852e-01	5.254237288135592543e-01	3.750000000000000000e-01
5.277777777777777901e-01	8.333333333333341197e-02	5.932203389830508211e-01	5.833333333333333703e-01
3.611111111111109384e-01	2.083333333333332871e-01	4.915254237288135264e-01	4.166666666666666297e-01
4.444444444444444753e-01	5.000000000000000000e-01	6.440677966101694407e-01	7.083333333333333703e-01
4.999999999999999445e-01	3.333333333333332038e-01	5.084745762711864181e-01	5.000000000000000000e-01
5.555555555555554692e-01	2.083333333333332871e-01	6.610169491525423879e-01	5.833333333333333703e-01
4.999999999999999445e-01	3.333333333333332038e-01	6.271186440677966045e-01	4.583333333333332593e-01
5.833333333333333703e-01	3.749999999999999445e-01	5.593220338983049267e-01	5.000000000000000000e-01
6.388888888888887285e-01	4.166666666666665741e-01	5.762711864406779849e-01	5.416666666666665186e-01
6.944444444444443088e-01	3.333333333333332038e-01	6.440677966101694407e-01	5.416666666666665186e-01
6.666666666666665186e-01	4.166666666666665741e-01	6.779661016949152241e-01	6.666666666666665186e-01
4.722222222222222654e-01	3.749999999999999445e-01	5.932203389830508211e-01	5.833333333333333703e-01
3.888888888888889506e-01	2.500000000000000000e-01	4.237288135593220151e-01	3.750000000000000000e-01
3.333333333333332593e-01	1.666666666666666019e-01	4.745762711864406347e-01	4.166666666666666297e-01
3.333333333333332593e-01	1.666666666666666019e-01	4.576271186440677430e-01	3.750000000000000000e-01
4.166666666666665741e-01	2.916666666666666852e-01	4.915254237288135264e-01	4.583333333333332593e-01
4.722222222222222654e-01	2.916666666666666852e-01	6.949152542372880603e-01	6.250000000000000000e-01
3.055555555555556357e-01	4.166666666666665741e-01	5.932203389830508211e-01	5.833333333333333703e-01
4.722222222222222654e-01	5.833333333333332593e-01	5.932203389830508211e-01	6.250000000000000000e-01
6.666666666666665186e-01	4.583333333333332593e-01	6.271186440677966045e-01	5.833333333333333703e-01
5.555555555555554692e-01	1.249999999999999029e-01	5.762711864406779849e-01	5.000000000000000000e-01
3.611111111111109384e-01	4.166666666666665741e-01	5.254237288135592543e-01	5.000000000000000000e-01
3.333333333333332593e-01	2.083333333333332871e-01	5.084745762711864181e-01	5.000000000000000000e-01
3.333333333333332593e-01	2.500000000000000000e-01	5.762711864406779849e-01	4.583333333333332593e-01
4.999999999999999445e-01	4.166666666666665741e-01	6.101694915254236573e-01	5.416666666666665186e-01
4.166666666666665741e-01	2.500000000000000000e-01	5.084745762711864181e-01	4.583333333333332593e-01
1.944444444444444753e-01	1.249999999999999029e-01	3.898305084745761762e-01	3.750000000000000000e-01
3.611111111111109384e-01	2.916666666666666852e-01	5.423728813559322015e-01	5.000000000000000000e-01
3.888888888888889506e-01	4.166666666666665741e-01	5.423728813559322015e-01	4.583333333333332593e-01
3.888888888888889506e-01	3.749999999999999445e-01	5.423728813559322015e-01	5.000000000000000000e-01
5.277777777777777901e-01	3.749999999999999445e-01	5.593220338983049267e-01	5.000000000000000000e-01
2.222222222222220711e-01	2.083333333333332871e-01	3.389830508474576121e-01	4.166666666666666297e-01
3.888888888888889506e-01	3.333333333333332038e-01	5.254237288135592543e-01	5.000000000000000000e-01
5.555555555555554692e-01	5.416666666666665186e-01	8.474576271186440302e-01	1.000000000000000000e+00
4.166666666666665741e-01	2.916666666666666852e-01	6.949152542372880603e-01	7.500000000000000000e-01
7.777777777777774570e-01	4.166666666666665741e-01	8.305084745762711940e-01	8.333333333333332593e-01
5.555555555555554692e-01	3.749999999999999445e-01	7.796610169491523523e-01	7.083333333333333703e-01
6.111111111111110494e-01	4.166666666666665741e-01	8.135593220338982468e-01	8.750000000000001110e-01
9.166666666666664076e-01	4.166666666666665741e-01	9.491525423728812694e-01	8.333333333333332593e-01
1.666666666666667962e-01	2.083333333333332871e-01	5.932203389830508211e-01	6.666666666666665186e-01
8.333333333333331483e-01	3.749999999999999445e-01	8.983050847457625387e-01	7.083333333333333703e-01
6.666666666666665186e-01	2.083333333333332871e-01	8.135593220338982468e-01	7.083333333333333703e-01
8.055555555555554692e-01	6.666666666666665186e-01	8.644067796610167553e-01	1.000000000000000000e+00
6.111111111111110494e-01	5.000000000000000000e-01	6.949152542372880603e-01	7.916666666666665186e-01
5.833333333333333703e-01	2.916666666666666852e-01	7.288135593220337327e-01	7.500000000000000000e-01
6.944444444444443088e-01	4.166666666666665741e-01	7.627118644067795161e-01	8.333333333333332593e-01
3.888888888888889506e-01	2.083333333333332871e-01	6.779661016949152241e-01	7.916666666666665186e-01
4.166666666666665741e-01	3.333333333333332038e-01	6.949152542372880603e-01	9.583333333333331483e-01
5.833333333333333703e-01	5.000000000000000000e-01	7.288135593220337327e-01	9.166666666666665186e-01
6.111111111111110494e-01	4.166666666666665741e-01	7.627118644067795161e-01	7.083333333333333703e-01
9.444444444444445308e-01	7.499999999999996669e-01	9.661016949152542166e-01	8.750000000000001110e-01
9.444444444444445308e-01	2.500000000000000000e-01	1.000000000000000000e+00	9.166666666666665186e-01
4.722222222222222654e-01	8.333333333333341197e-02	6.779661016949152241e-01	5.833333333333333703e-01
7.222222222222222099e-01	5.000000000000000000e-01	7.966101694915254106e-01	9.166666666666665186e-01
3.611111111111109384e-01	3.333333333333332038e-01	6.610169491525423879e-01	7.916666666666665186e-01
9.444444444444445308e-01	3.333333333333332038e-01	9.661016949152542166e-01	7.916666666666665186e-01
5.555555555555554692e-01	2.916666666666666852e-01	6.610169491525423879e-01	7.083333333333333703e-01
6.666666666666665186e-01	5.416666666666665186e-01	7.966101694915254106e-01	8.333333333333332593e-01
8.055555555555554692e-01	5.000000000000000000e-01	8.474576271186440302e-01	7.083333333333333703e-01
5.277777777777777901e-01	3.333333333333332038e-01	6.440677966101694407e-01	7.083333333333333703e-01
4.999999999999999445e-01	4.166666666666665741e-01	6.610169491525423879e-01	7.083333333333333703e-01
5.833333333333333703e-01	3.333333333333332038e-01	7.796610169491523523e-01	8.333333333333332593e-01
8.055555555555554692e-01	4.166666666666665741e-01	8.135593220338982468e-01	6.250000000000000000e-01
8.611111111111110494e-01	3.333333333333332038e-01	8.644067796610167553e-01	7.500000000000000000e-01
1.000000000000000000e+00	7.499999999999996669e-01	9.152542372881358190e-01	7.916666666666665186e-01
5.833333333333333703e-01	3.333333333333332038e-01	7.796610169491523523e-01	8.750000000000001110e-01
5.555555555555554692e-01	3.333333333333332038e-01	6.949152542372880603e-01	5.833333333333333703e-01
4.999999999999999445e-01	2.500000000000000000e-01	7.796610169491523523e-01	5.416666666666665186e-01
9.444444444444445308e-01	4.166666666666665741e-01	8.644067796610167553e-01	9.166666666666665186e-01
5.555555555555554692e-01	5.833333333333332593e-01	7.796610169491523523e-01	9.583333333333331483e-01
5.833333333333333703e-01	4.583333333333332593e-01	7.627118644067795161e-01	7.083333333333333703e-01
4.722222222222222654e-01	4.166666666666665741e-01	6.440677966101694407e-01	7.083333333333333703e-01
7.222222222222222099e-01	4.583333333333332593e-01	7.457627118644069020e-01	8.333333333333332593e-01
6.666666666666665186e-01	4.583333333333332593e-01	7.796610169491523523e-01	9.583333333333331483e-01
7.222222222222222099e-01	4.583333333333332593e-01	6.949152542372880603e-01	9.166666666666665186e-01
4.166666666666665741e-01	2.916666666666666852e-01	6.949152542372880603e-01	7.500000000000000000e-01
6.944444444444443088e-01	5.000000000000000000e-01	8.305084745762711940e-01	9.166666666666665186e-01
6.666666666666665186e-01	5.416666666666665186e-01	7.966101694915254106e-01	1.000000000000000000e+00
6.666666666666665186e-01	4.166666666666665741e-01	7.118644067796610075e-01	9.166666666666665186e-01
5.555555555555554692e-01	2.083333333333332871e-01	6.779661016949152241e-01	7.500000000000000000e-01
6.111111111111110494e-01	4.166666666666665741e-01	7.118644067796610075e-01	7.916666666666665186e-01
5.277777777777777901e-01	5.833333333333332593e-01	7.457627118644069020e-01	9.166666666666665186e-01
4.444444444444444753e-01	4.166666666666665741e-01	6.949152542372880603e-01	7.083333333333333703e-01
1.666666666666667962e-01	1.154634181206090071e-01	6.779661016949151131e-02	4.166666666666667129e-02
1.111111111111111743e-01	1.051341800132178372e-01	5.084745762711864736e-02	4.166666666666667129e-02
8.333333333333325932e-02	-1.759284425665408325e-02	8.474576271186440302e-02	4.166666666666667129e-02
1.944444444444444753e-01	2.155651019685662084e-01	6.779661016949151131e-02	4.166666666666667129e-02
3.055555555555556357e-01	3.808260184805996595e-01	1.186440677966101587e-01	1.250000000000000278e-01
8.333333333333325932e-02	1.404300919641502943e-01	6.779661016949151131e-02	8.333333333333331483e-02
1.944444444444444753e-01	2.379291660773742434e-01	8.474576271186440302e-02	4.166666666666667129e-02
2.777777777777791848e-02	-3.895177277626382661e-02	6.779661016949151131e-02	4.166666666666667129e-02
1.666666666666667962e-01	8.935014412748387702e-02	8.474576271186440302e-02	0.000000000000000000e+00
3.055555555555556357e-01	2.809389511878735979e-01	8.474576271186440302e-02	4.166666666666667129e-02
1.388888888888888673e-01	2.151056127928436257e-01	1.016949152542372808e-01	4.166666666666667129e-02
1.388888888888888673e-01	7.242814735492358880e-02	6.779661016949151131e-02	0.000000000000000000e+00
0.000000000000000000e+00	-3.939030118838116046e-02	1.694915254237289517e-02	0.000000000000000000e+00
4.166666666666665741e-01	5.003918377384776184e-01	3.389830508474575566e-02	4.166666666666667129e-02
3.888888888888889506e-01	5.499043545750756934e-01	8.474576271186440302e-02	1.250000000000000278e-01
3.055555555555556357e-01	4.911229321348931087e-01	5.084745762711864736e-02	1.250000000000000278e-01
2.222222222222220711e-01	1.838992051795527161e-01	6.779661016949151131e-02	8.333333333333331483e-02
3.888888888888889506e-01	3.556339095773030645e-01	1.186440677966101587e-01	8.333333333333331483e-02
2.222222222222220711e-01	3.174174988923794682e-01	8.474576271186440302e-02	8.333333333333331483e-02
3.055555555555556357e-01	2.299024630432445759e-01	1.186440677966101587e-01	4.166666666666667129e-02
2.222222222222220711e-01	2.965544111527906868e-01	8.474576271186440302e-02	1.250000000000000278e-01
8.333333333333325932e-02	1.697835240249214728e-01	0.000000000000000000e+00	4.166666666666667129e-02
2.222222222222220711e-01	4.711392491534838189e-02	1.186440677966101587e-01	1.666666666666666852e-01
1.388888888888888673e-01	2.578084550206239389e-01	1.525423728813559143e-01	4.166666666666667129e-02
1.944444444444444753e-01	-2.988495638183963354e-02	1.016949152542372808e-01	4.166666666666667129e-02
1.944444444444444753e-01	2.447870251049574231e-01	1.016949152542372808e-01	1.250000000000000278e-01
2.500000000000000555e-01	2.143900088128624093e-01	8.474576271186440302e-02	4.166666666666667129e-02
2.500000000000000555e-01	1.209188381320144279e-01	6.779661016949151131e-02	4.166666666666667129e-02
1.111111111111111743e-01	8.815762166453966486e-02	1.016949152542372808e-01	4.166666666666667129e-02
1.388888888888888673e-01	-1.496336263203135175e-02	1.016949152542372808e-01	4.166666666666667129e-02
3.055555555555556357e-01	2.388867196351327493e-01	8.474576271186440302e-02	1.250000000000000278e-01
2.500000000000000555e-01	5.252185054033289280e-01	8.474576271186440302e-02	0.000000000000000000e+00
3.333333333333332593e-01	5.155000541821259663e-01	6.779661016949151131e-02	4.166666666666667129e-02
1.666666666666667962e-01	8.062390601875696339e-02	8.474576271186440302e-02	4.166666666666667129e-02
1.944444444444444753e-01	1.993777735278542407e-01	3.389830508474575566e-02	4.166666666666667129e-02
3.333333333333332593e-01	2.395315388583447724e-01	5.084745762711864736e-02	4.166666666666667129e-02
1.666666666666667962e-01	2.794415700038210826e-01	6.779661016949151131e-02	0.000000000000000000e+00
2.777777777777791848e-02	7.958690026441833654e-02	5.084745762711864736e-02	4.166666666666667129e-02
2.222222222222220711e-01	2.025656274430343018e-01	8.474576271186440302e-02	4.166666666666667129e-02
1.944444444444444753e-01	2.571338346056223356e-01	5.084745762711864736e-02	8.333333333333331483e-02
2.777777777777791848e-02	1.805267758617282170e-01	5.084745762711864736e-02	4.166666666666667129e-02
1.944444444444444753e-01	2.198120055700358844e-01	1.016949152542372808e-01	2.083333333333333148e-01
2.222222222222220711e-01	2.986054193891919395e-01	1.525423728813559143e-01	1.250000000000000278e-01
1.388888888888888673e-01	2.848973430149448482e-03	6.779661016949151131e-02	8.333333333333331483e-02
2.222222222222220711e-01	4.195132771800605953e-01	1.016949152542372808e-01	4.166666666666667129e-02
8.333333333333325932e-02	1.792470776973637547e-01	6.779661016949151131e-02	4.166666666666667129e-02
2.777777777777777346e-01	3.076026782366793055e-01	8.474576271186440302e-02	4.166666666666667129e-02
1.944444444444444753e-01	2.403244954425769464e-01	6.779661016949151131e-02	4.166666666666667129e-02
