	z_coordinate_0	z_coordinate_1
196	9.012478	-1.7507337
197	9.689402	-3.558593
198	9.727323	-3.5339978
199	8.763046	-2.511643
200	9.059724	-2.044395
201	8.931285	-1.722976
202	8.970562	-1.6799093
203	0.5774866	-5.679978
204	-0.04218211	-4.063951
205	-0.9710289	-3.2670536
206	-4.98776	-9.713491
207	-5.500917	-9.142407
208	-5.428977	-9.394749
209	-5.4711018	-9.220277
210	-5.0844784	-9.631223
211	0.38101935	-5.115098
212	0.18877852	-5.4322333
213	0.17683116	-4.5346303
214	-5.8513474	-9.931365
215	-0.8228235	-1.2205559
216	-6.1914864	-9.497699
217	-5.9839063	-9.631868
218	-5.2183285	-9.508266
219	-5.2747507	-9.295825
220	-5.0847907	-9.674914
221	0.18490466	-0.78953797
222	0.10229931	-0.280631
223	0.08864065	-0.13695633
224	0.18521735	-0.2230748
225	0.19407997	-0.5667891
226	1.0536133	-3.9849355
227	0.9896454	-4.010526
228	0.0916658	-1.2807933
229	0.22653285	-0.54813844
230	0.1967367	-0.31217146
231	0.16319579	-0.40528336
232	-4.9991865	-9.692838
233	0.0982857	-1.4759102
234	-4.940594	-9.6214075
235	0.24905407	-0.7367572
236	5.8772235	-3.8725107
237	5.4179077	-3.2838252
238	4.994158	-3.102675
239	4.7508082	-3.0960872
240	5.2164555	-3.4459095
241	6.216451	-4.4870195
242	4.277794	-4.9797
243	4.0848594	-4.864994
244	4.8292637	-6.0002646
245	4.21239	-4.819932
246	4.623814	-5.4693484
247	4.8475084	-6.5856805
248	4.7681246	-6.629714
249	4.917056	-6.6355023
250	5.333537	-7.2550907
251	5.263128	-7.0506153
252	9.230639	-4.209768
253	9.336836	-4.2922177
254	9.063411	-2.6220012
255	2.7289424	0.18737064
256	2.681339	0.13572519
257	2.7397082	0.10249032
258	2.7455697	0.10058607
259	2.786536	0.11605279
260	2.7852042	0.17326258
261	2.667063	0.13582177
262	2.7315793	0.11621784
263	2.6357121	0.022271529
264	2.6486905	0.11967854
265	3.3674924	-0.065491974
266	3.5941825	-0.22796842
267	-4.326279	-9.9904175
268	2.7898843	-4.3952355
269	2.955012	-5.3621683
270	2.5444698	-3.5725524
271	-3.9195259	-10.825942
272	-3.5264704	-11.010008
273	5.360584	-3.2960274
274	-3.4343286	-10.812893
275	-3.3110225	-11.211138
276	5.396822	-3.523673
277	4.9720197	-2.025634
278	4.1757226	-1.1525917
279	5.086408	-1.9614979
280	-3.897906	-11.679172
281	-2.3790967	-11.074843
282	9.350644	-2.6957402
283	7.838587	-3.1843567
284	9.334285	-5.3553643
285	7.3139534	-3.7216802
286	7.0308414	-3.636239
287	7.4152946	-3.725415
288	8.192432	-4.290909
289	8.150144	-4.232533
290	8.271337	-4.350411
291	2.1057355	-6.6001015
292	2.0648718	-5.199916
293	2.2280715	-5.896113
294	2.1269271	-4.5912447
295	2.0234084	-4.4925823
296	8.815467	-2.9209342
297	8.945381	-2.7443523
298	8.309942	-2.769012
299	5.464458	-2.954355
300	5.865918	-3.461005
301	5.96483	-3.2897732
302	4.532333	-3.1410651
303	3.867939	-2.7462964
304	3.5768118	-2.343138
305	3.6745043	-2.5096157
306	-1.0475304	-1.8783569
307	-1.2698417	-2.213069
308	-1.3030008	-3.3704355
309	-1.0278221	-2.6956174
310	-1.5063568	-2.0131428
311	-1.1669544	-2.0411186
312	-1.1372734	-1.9727945
313	-1.1091619	-2.45317
314	-1.3819225	-2.4435763
315	-1.3163098	-2.5748546
316	-1.1157814	-2.4036968
317	-1.0336393	-2.8369153
318	-0.07783397	-4.520179
319	-0.11758237	-4.4373965
320	0.05670818	-4.813072
321	-0.6441481	-3.863649
322	0.21496838	-5.228847
323	0.852781	-6.8882976
324	0.6076856	-6.180078
325	0.35077336	-5.3620057
326	2.259864	-6.0469446
327	2.2622962	-6.4525113
328	2.4707026	-5.7322693
329	5.7613497	-4.1988473
330	5.996411	-4.2118773
331	-0.020632535	-6.181667
332	-0.01889807	-6.165686
333	-0.025615938	-6.1939197
334	-0.4202642	-5.4780765
335	-0.58678377	-5.0486336
336	-0.3256526	-5.666012
337	-0.50223124	-5.3391643
338	-0.75206614	-4.8064837
339	6.1128583	-2.391822
340	2.0160832	-2.5128987
341	6.21404	-3.1852233
342	6.937294	-3.420544
343	2.7702498	-6.3561764
344	2.7337718	-6.142474
345	9.123139	-4.4158483
346	9.100139	-3.873593
347	6.725468	-6.210847
348	6.6579347	-6.145379
349	8.366833	-5.7080913
350	8.567658	-5.8016605
351	10.275838	-4.743896
352	9.702711	-6.874603
353	9.754435	-6.8578753
354	-9.578388	4.382457
355	-9.446786	4.346442
356	-9.442219	4.490394
357	-2.4886928	3.3429685
358	-2.24117	3.38996
359	-2.756075	3.972346
360	-2.8020976	3.5460186
361	-9.614898	4.6479516
362	-9.542521	4.3778358
363	-2.1667004	3.7971017
364	-2.6497886	4.580407
365	-1.9502957	7.516362
366	-1.8268601	3.6176465
367	-9.452584	4.554735
368	-9.482888	4.341425
369	-2.387145	4.001196
370	-9.598843	4.8169365
371	-5.674577	6.1354904
372	-5.892712	6.6139655
373	-3.278407	3.6828477
374	-4.239818	4.7734375
375	-4.0517054	4.1988573
376	-4.953815	4.7167053
377	-4.61419	4.6015553
378	-6.6581974	5.039724
379	-4.2943144	4.3588963
380	-4.7939043	4.8513045
381	-4.8828864	4.9411044
382	-5.167222	6.737782
383	-5.6115594	5.662337
384	-5.7082076	5.771533
385	-5.7034965	5.796891
386	-5.4865465	5.96097
387	-4.366322	4.600698
388	-3.4535072	4.0585556
389	-2.7863877	3.9726455
390	-5.0499477	5.260595
391	-3.0396166	3.730151
392	-3.4848073	3.96754
393	-3.4281154	3.9391224
394	-3.6240287	4.018626
395	-4.0690126	4.3980694
396	-5.974268	5.7169657
397	-4.658903	5.5158362
398	-5.3957386	5.1486745
399	-4.276748	4.2815084
400	-3.886982	4.390292
401	-4.712871	4.6817136
402	-5.428956	6.009891
403	-6.3918905	5.515965
404	-5.226153	5.781477
405	-2.7106092	4.5647054
406	-3.9908373	5.977444
407	-1.8735764	7.4377666
408	-1.0811644	9.8651495
409	-1.325991	8.892062
410	-2.6036344	9.441121
411	-2.8488662	7.3111653
412	-3.730652	9.499217
413	-1.7451181	9.049539
414	-1.4109299	8.906488
415	-2.615446	8.512086
416	-1.829197	10.29665
417	-1.3427936	8.756399
418	-2.8305838	4.7297325
419	-2.7980247	4.656377
420	-1.85483	5.0492563
421	-1.2508038	8.94108
422	-0.77846056	8.762328
423	-1.5210184	9.024225
424	-0.41054603	8.423398
425	-1.0853072	9.517936
426	-1.4976891	8.164234
427	-1.5717127	8.5340605
428	-1.2185564	8.3083105
429	-1.3069007	8.442293
430	-0.69183683	7.739351
431	-1.3500502	7.900564
432	-1.4307011	8.066315
433	-1.7461925	8.106044
434	-1.2781355	8.743041
435	-1.6502737	8.900979
436	-2.4279792	8.932589
437	-4.641968	4.5476713
438	-4.843971	4.5941353
439	-3.8199549	4.0796847
440	-3.4905374	3.7790751
441	-3.8090212	4.020556
442	-3.1816685	6.5539575
443	-1.5464617	8.597932
444	-2.9555314	4.74425
445	-3.41022	3.8566754
446	-3.5804164	4.014587
447	-2.9023595	5.174114
448	-1.0797075	8.787074
449	-3.0017042	4.318094
450	-2.9980118	3.912732
451	-3.0211627	3.9929612
452	-1.1313548	8.798133
453	-1.2279772	8.398174
454	-1.2048589	8.628276
455	-1.0509475	8.780875
456	-2.0331857	5.3790975
457	-2.3677845	3.506864
458	-2.007936	5.7401066
459	-2.5021086	3.6051896
460	-2.215886	3.4021626
461	-2.1512847	3.3942716
462	-1.0126181	3.0339894
463	-0.54200464	3.4959881
464	-1.0611345	8.560168
465	-2.4100401	5.1078005
466	-1.0819576	3.7438323
467	-0.67298704	3.1475239
468	-1.2149329	3.560482
469	-0.98724484	3.5614302
470	-0.8854551	3.2714071
471	-0.84132373	3.1864297
472	-2.294822	4.7797475
473	-2.971128	5.7737412
474	-2.5070505	4.0522714
475	-4.214189	5.6624393
476	-2.802955	4.3764963
477	-1.9516248	3.7426653
478	-0.4455049	3.1084716
479	-0.5515108	3.1272333
480	-0.5629444	3.0922863
481	-0.07298387	2.9734936
482	-0.24361807	3.1703343
483	-0.3495129	3.0315747
484	-0.9534089	3.4389386
485	-0.46238124	3.054255
486	-10.680267	-0.892817
487	-10.949189	-0.8588426
488	-10.949671	-0.6876607
489	-10.803011	-0.9422517
490	-10.373577	-1.0440606
491	-2.3709567	-2.0006442
492	-2.111992	-2.435612
493	-1.7270677	-3.2475064
494	-2.8758779	-1.9354193
495	-2.5224903	-1.9034678
496	-2.5669382	-1.8063252
497	-2.7905886	-1.8371199
498	-2.7206008	-1.8049027
499	-5.0987444	-3.7015243
500	-5.159064	-3.6862967
501	-5.2416315	-3.5194054
502	-5.2290735	-3.6145363
503	-5.119135	-3.7243602
504	3.904917	3.0434332
505	4.198134	2.8064659
506	3.8121073	3.3657463
507	3.77913	3.225599
508	4.885145	3.288878
509	4.515693	4.086123
510	5.0991096	3.221102
511	4.581351	3.8341038
512	3.0711305	7.55358
513	2.9428122	8.281201
514	3.5651686	3.9275725
515	3.4662435	5.498854
516	3.1966143	4.8772707
517	3.015512	5.7980843
518	3.1135464	5.4307833
519	1.5892097	6.341928
520	3.1852725	5.1406126
521	3.0531318	5.7042136
522	3.0326085	5.858805
523	3.2722535	7.512957
524	2.5788295	6.9172287
525	2.8276703	7.0983615
526	2.6447856	7.2932615
527	2.9572372	7.136441
528	3.1367042	5.308354
529	3.5290108	4.4875245
530	4.125744	4.3650723
531	2.9803605	6.2884526
532	3.8125951	4.0413494
533	3.6038432	4.491165
534	3.6528845	4.302267
535	3.534503	4.5777464
536	3.357158	5.0580006
537	2.478321	7.1810503
538	3.479792	6.5198298
539	2.6951687	6.294763
540	3.2103245	4.9782248
541	3.315892	4.8563848
542	3.0792842	5.6401334
543	2.6965208	7.015613
544	1.8361974	6.7666516
545	3.3098311	6.88658
546	4.3232026	4.2829404
547	4.155546	6.5688877
548	3.9597614	4.1923666
549	3.963608	4.160216
550	5.4930754	4.5137615
551	2.9448853	5.3559566
552	2.5463862	5.383125
553	3.002533	4.42452
554	3.2931018	3.980242
555	3.1865442	4.3804536
556	3.6791909	5.6774254
557	3.8724556	4.12591
558	3.3508787	4.0154715
559	3.2662497	4.3973184
560	3.9747493	4.580489
561	3.8915398	4.1091986
562	3.8471835	4.067701
563	3.524034	3.7840922
564	4.783335	4.206717
565	4.4886127	3.5938008
566	4.7207007	4.1413064
567	4.0699987	3.530335
568	4.503034	3.4415858
569	4.303117	3.1271663
570	6.178063	3.2919233
571	7.198923	3.2232366
572	5.171945	5.362001
573	6.05201	4.268271
574	6.998641	3.6326945
575	6.0330677	3.9220107
576	6.2321687	3.7505841
577	6.4029136	3.6020365
578	6.2244616	3.2573233
579	5.1545095	5.194332
580	4.791874	5.909809
581	4.394383	4.5749655
582	4.07591	6.489478
583	4.3449583	4.789765
584	5.1272097	3.959215
585	7.1031704	3.2872126
586	6.7057204	3.209766
587	6.8904066	3.2088692
588	7.7770734	3.0172222
589	7.535471	3.135617
590	7.2999825	2.9881978
591	6.2310777	3.6788874
592	7.162588	3.155949
